pct_rouille;rugosite;nervure;est_malade
0.0;325.92012258042877;0.0;0.0
0.0;523.488399715681;0.0;0.0
0.004675691005810121;1712.0925607264464;0.0;0.0
0.0;245.68008222168004;0.0;0.0
0.0;921.0463544907025;0.0;0.0
0.0;890.6208564220966;0.0;0.0
0.0;1473.3771916919945;0.0;0.0
0.0;1462.9290592234488;0.0;0.0
0.0;2176.7869612851227;0.0;0.0
0.0;2551.867173443502;0.0;0.0
0.0;2466.971266085644;0.0;0.0
0.0;1660.5877128168545;0.0;0.0
0.0;3289.164597317173;0.0;0.0
0.0;753.3466783435074;0.0;0.0
0.0;1197.9140657170278;0.0;0.0
0.0;1007.4897186995931;0.0;0.0
0.0;566.8659199094279;0.0;0.0
0.0;2032.3831232462949;0.0;0.0
0.0;654.7092350444426;0.0;0.0
0.0002442002442002442;1550.9128011761923;0.0;0.0
0.0;1753.6534898052769;0.0;0.0
0.0;5136.161453466433;0.0;0.0
0.0;534.0710409807862;0.0;0.0
0.0;798.5132535013322;0.0;0.0
0.0;1562.1903803130608;0.0;0.0
0.0;2777.487297568291;0.0;0.0
0.0;2524.753261562102;1.0;0.0
0.0;865.2558392737675;0.0;0.0
